word,importance
 混ざ,0.0015598201425746083
 ネ,0.0015552088734693825
 of,0.0015526044884304061
 セリフ,0.0015502070600632578
 潜り,0.001536618307000026
 言い換え,0.0015275434125214815
 引数,0.0015252141747623682
 マイクロ,0.0015176877005851203
 編入,0.0015116811264306307
 パスポート,0.0015073935248494721
 スピーカー,0.0015063586179167032
 イヤ,0.0015063586179167032
ホン,0.0015063586179167032
 アピール,0.0015014563269675604
帰,0.0015000234998296946
 呼び出し,0.0015000234998296946
 派,0.0014846790509182028
 How,0.001483563293973258
 グラウンド,0.0014785196690354496
路,0.0014780576483508674
 たかっ,0.0014774508636943224
 館長,0.001474355157860459
 ダイエット,0.001473769429139793
 ミシ,0.0014713001381155223
 刺繍,0.0014713001381155223
 仰,0.0014684268680866808
 ベイ,0.0014557899628756974
弱,0.0014554085209965706
 採取,0.0014470572350546718
 陥る,0.0014433079049922526
 症状,0.0014431711751967669
 アニメーション,0.001442234390896743
 LT,0.001439998122189195
晴,0.0014388629497261718
 止まら,0.0014359907654579729
 アクセント,0.0014149787602946162
 試薬,0.00140669837128371
 比率,0.0014065229333937168
 ロボ,0.001399662569175554
 ライ,0.0013955048052594066
 コス,0.0013955048052594066
応,0.001392735714034643
IN,0.0013907457735968863
3,0.0013847435475327075
 決意,0.001381784095428884
 動詞,0.0013780739973299205
 名詞,0.0013780739973299205
 にくい,0.0013738069028136099
ッティング,0.001373715730989593
 見つから,0.001372970174998045
差し,0.0013693382206838578
 バレー,0.0013636992080137134
 サクラ,0.001356899389065802
ation,0.0013502714810102881
 積み重,0.0013459759065881371
 親,0.0013440708472881682
 グー,0.0013429080339385168
ネーション,0.001332682254450267
 イント,0.001332682254450267
 中村,0.0013297691475600004
 離,0.0013278924745947411
 Office,0.0013217432812477152
 便器,0.0013175706844776869
BE,0.0013155870469285364
 上位,0.0013132069288985804
際,0.0013127948623150587
 マニア,0.0013119467766955495
ック,0.0013119467766955495
 味方,0.0013104290119372308
 保険,0.0013078502379357815
 エコ,0.0012991317198611796
がれ,0.0012967573711648583
 寄せる,0.0012963423505425453
レット,0.0012963030454003226
 ゲル,0.001293729292228818
 適合,0.0012907021446153522
成,0.0012813804414113623
 かか,0.0012795443573465238
 濱,0.0012759656082349028
だち,0.0012740786843933164
 友,0.0012740786843933164
ts,0.00127387098646501
 パック,0.0012696442029914974
 数々,0.0012641023124485115
 出典,0.0012629763223230839
 一斉,0.0012573882122524083
限,0.0012565733486553654
 表し,0.0012553246633615345
R,0.0012541314523803631
 致,0.0012500730280139611
ター,0.001249586834237903
 レーザー,0.001249586824645056
甲,0.0012431294890120625
斐,0.0012431294890120625
すぐ,0.0012413046788424253
 抱き,0.00123862356550115
 引,0.0012385784299264505
 会議,0.0012335700448602438
 怖,0.0012309642516354134
 吸,0.0012302570976316929
 発光,0.0012302570976316929
光,0.0012302570976316929
 換気,0.0012301900424063206
p,0.0012298769670603263
 オシ,0.001223638982187505
 企画,0.0012234509534512956
 器,0.0012221331126056612
 願,0.0012209263513796031
at,0.001220783395999102
 中毒,0.001220397520228289
ろ,0.0012203043177027462
ナール,0.0012183993821963668
 co,0.0012169239786829868
 th,0.0012140985469121493
 雑音,0.001213781419210136
 賞,0.0012137561134295538
 測,0.0012120366777853791
ロス,0.0012013633760172083
 犬,0.0012011423823423684
 ソー,0.001200851911562495
なっ,0.0011908720480278134
 覚,0.001189657486975193
 歌詞,0.0011837839954900575
 生成,0.0011816699605217164
 菌,0.0011813201854238287
 製法,0.001179370767204091
 繊細,0.0011773187997942349
 スー,0.0011726463615724986
vel,0.0011700589959807131
 le,0.001170058819863109
 イー,0.0011684986810210408
 絶,0.0011679177405312657
 味わい,0.0011666716891340911
 エンジン,0.0011641427990980446
gh,0.0011634381860494614
 生じる,0.0011595484102144837
 対戦,0.0011587964108912274
 本物,0.0011569206483748762
 見学,0.0011561325287367213
 康,0.0011525035447943587
 川端,0.0011525035447943587
 もうけ,0.0011515425385109016
ra,0.0011508920334969987
 増進,0.001147937378846109
 管内,0.0011474807397462428
 年末,0.001147044859185437
 乱,0.0011448173609096557
 GUI,0.001143431021587159
しん,0.0011426482524257153
 薄い,0.0011419411360596616
 スペース,0.0011336237681476868
 フレーズ,0.0011332159396260978
 語源,0.0011328784166835248
 割り当て,0.0011320419143885374
 ラブ,0.0011317331651513594
 芸術,0.0011313304799969017
sp,0.0011311836707595063
 Ar,0.0011299074951398396
ui,0.0011299074951398396
 すっかり,0.0011238768347539008
 ヒューマン,0.0011221013796914902
 はさん,0.001121896377298981
 条,0.0011212066747248173
 スポ,0.001120464177802205
 毒,0.0011201243032701313
 レクリエーション,0.001119692693464458
 アリーナ,0.0011191149533260614
 マーケティング,0.0011181295904818744
ver,0.0011168850351421622
差,0.0011166308540850878
 ブリッジ,0.0011147549375891685
 寄り,0.0011141477880784207
 とても,0.001112864739121834
質,0.0011117880931124091
 媒,0.0011117880931124091
虐,0.0011113361397292465
落,0.001109915057895705
 流体,0.001109131329802949
ザ,0.0011090974965613455
 外す,0.0011069468891946599
 閲覧,0.0011064575519412756
 抱い,0.0011022679973393679
 圏,0.0011017913930118084
 きの,0.001099372049793601
 とどめ,0.0010969201102852821
 an,0.0010960863491591122
 並び,0.001095688043278642
らか,0.0010946442839306072
 挙動,0.0010939817204693397
 にく,0.0010912626237696294
 ジャンプ,0.001088006371290946
ice,0.0010877558047643178
ad,0.0010875983390176344
肺,0.0010860836909909154
 蘇生,0.0010860836909909154
N,0.0010831022142049145
 選ば,0.0010829714107482384
 優しい,0.0010828628012677086
 永田,0.0010821390605997294
 NPO,0.0010763793252408504
 NGO,0.0010763793252408504
シ,0.00107002432923764
 飯田,0.0010688131217592013
なし,0.0010669532574724798
調,0.0010629481570858968
 i,0.0010599929330418114
 パ,0.0010596815033148594
 サンプル,0.0010592211414150552
 入ら,0.0010586242121010765
 体勢,0.0010562084789853543
 カー,0.0010495448282367929
陰,0.0010414047135845598
じる,0.0010409639799036086
 携わっ,0.0010392707530375107
 呼ん,0.001037554000504315
 重き,0.0010341970836312922
 ハザード,0.0010328480275347829
 境界,0.0010314254905097187
 ランニング,0.0010294991654661338
 t,0.0010264795627228077
 ジム,0.0010203426209045574
バ,0.0010177315551327306
添,0.0010169088807144501
ak,0.001016626096137986
 酷,0.0010118110947201565
 欲,0.0010094626657242752
 松原,0.0010084783497650428
根,0.0010067529510706663
 退屈,0.001004086454971622
 セクション,0.0010040246415883303
 蓄積,0.0010016246613320636
 グラ,0.0009955919231288135
 ハンド,0.0009951977990567684
 避ける,0.0009951703250408173
 一旦,0.0009945539641194046
 浴,0.0009930076776072383
 シャワー,0.0009930076776072383
たり,0.0009930076776072383
 朝食,0.0009930076776072383
 形容,0.0009917182032950222
ピー,0.0009908710081233747
 完了,0.0009906155948763607
 選び,0.0009895180202355342
 折り返し,0.0009845658059930429
 テイラー,0.0009833908056546198
 イギリス,0.000981902606630077
 組む,0.0009806539916331904
 控え,0.0009794210963752713
 初級,0.0009740690747275948
達,0.0009724510783523708
わし,0.0009721012320369482
 なおかつ,0.0009720105833063523
 助け,0.000971629440083054
イ,0.0009669932769611478
 部門,0.0009650742279159242
ヌー,0.0009629693541123911
 褒め,0.0009597150492481887
もん,0.0009596951713319868
 クリエイティブ,0.0009586358089642279
 英国,0.0009560437174513936
考,0.0009560031030559912
 引き継ぎ,0.0009548330272082239
 結びつい,0.0009525330387987196
 専念,0.0009517301711476268
ばす,0.0009497416904196143
 如何,0.0009497416904196143
 R,0.00094944234782209
 h,0.0009486664627493055
 かけ離れ,0.0009470595541642979
 出来上がっ,0.0009466968476772308
ry,0.0009458949999016931
 Ra,0.0009458949999016931
ber,0.0009458949999016931
 強める,0.0009443642338737845
 ユーモア,0.000943141640625058
 団体,0.0009429069905309007
 ha,0.0009424126734098329
ちょう,0.0009414606320206076
 大人,0.0009403102730534873
 周知,0.0009364146532283889
 偏,0.0009358116036705804
 欠け,0.0009357454837299883
鳴,0.0009348992025479674
 怒,0.0009348992025479674
 改める,0.0009334086789749563
 不便,0.0009305647480256274
 下手,0.0009288902726755054
 アーキテクチャ,0.0009278456982030398
 切ら,0.0009272361057810485
 楽しい,0.0009251590005498294
たえ,0.0009251147275790572
 文句,0.0009239888750016689
 po,0.0009213978484391795
 やく,0.0009188676811962986
 はさ,0.0009185054805129766
せつ,0.0009184270456898957
がい,0.0009179393042490354
 試練,0.0009173790458589792
 扇,0.0009127703960984945
 死に,0.0009099406436432919
 独学,0.0009093417188953334
プター,0.0009084783960133791
 チャ,0.0009084783960133791
替,0.0009080429299501702
 5000,0.0009076928254216909
 Ph,0.0009075890914747014
 ベル,0.0009071660460904241
 綴り,0.0009055280825123191
op,0.000903394931941988
 法令,0.0009023362925897042
 選定,0.0008999576072013425
st,0.0008993742235593481
 あや,0.0008988357435280408
 寒,0.0008970198687165976
 婚,0.000897015286589799
 にくく,0.0008968774578914518
 添加,0.0008968773763626814
はん,0.0008960060949902982
 グラフィックス,0.0008959290923419852
 除去,0.000894518844663283
 組み込み,0.0008940645355548825
 登校,0.0008901552194545634
 写像,0.0008896510116755962
 本人,0.0008888796929063068
身,0.0008872362109395588
ink,0.0008851935127072902
 商業,0.0008850484737195075
 ヘ,0.0008843806572258472
ッセ,0.0008843806572258472
ネット,0.000883928092662245
 サブ,0.000883928092662245
 史学,0.0008835615299176425
常,0.0008826823905110359
 卒業,0.000882444122341193
ずる,0.0008817019774728724
 Con,0.0008811072797204369
 パトリック,0.0008810469298623502
 保つ,0.0008793413603421646
 いよ,0.0008792542066657916
 いくら,0.000875011901371181
上,0.0008702230336915868
 飛,0.0008702052291482687
 電話,0.0008693709969520569
 X,0.0008647194989103126
デーション,0.00085976388072595
 塗り,0.0008584255119785666
 合成,0.0008579111890867352
 携わる,0.0008577486322374662
 CA,0.0008571845211589147
 磁性,0.0008571543780333818
 情,0.0008559042895686323
is,0.0008544823122784981
 ヘイ,0.0008542527793906629
 °,0.0008534870576113462
辺,0.0008518515387549996
 スコア,0.0008513188244665332
 なくなる,0.0008511956548318267
 役立っ,0.0008499305736205071
 嫌,0.0008497788208863009
 アイディア,0.000849408031606462
タル,0.0008490820632730012
ジ,0.0008480676029547557
のり,0.0008476902148686349
 じゃん,0.0008464294809861937
けん,0.0008464294809861937
 サッカー,0.0008457815274596214
x,0.0008455068937369755
 すぎる,0.0008439270398813294
 担う,0.0008429648005403578
 隙間,0.00084284694751798
 st,0.0008425230516799923
ude,0.0008425230132963728
ンスト,0.000842287961859256
 ネル,0.000842287961859256
 討論,0.0008397441922585527
 原稿,0.0008394309662276972
歩,0.0008391157612281832
 足り,0.000837709890739808
 寛容,0.0008327370160259306
 盛,0.0008323834044858813
 有り,0.00083207253259788
de,0.0008308324209910127
 グレー,0.000830041419249028
 スケール,0.000830041419249028
本,0.0008299174143913338
 続行,0.0008283362258225679
 進ま,0.0008244661091701712
つか,0.000824317952993262
 ディ,0.0008230000609754392
D,0.0008217547293552132
 起こし,0.0008208763174479827
 あう,0.0008191506640287116
 パイ,0.0008185027101604176
EC,0.0008129464650881433
 上昇,0.0008121540276967345
 事業,0.0008118452387861907
ge,0.0008112826255533634
 IT,0.0008110299380286202
ud,0.0008106183806679702
 マウス,0.0008101782897508986
 ディスプレイ,0.0008101782684414431
ベート,0.0008081030747757584
 ヒ,0.0008079110411927104
スト,0.0008079110411927104
 向かう,0.0008065851288847625
 実務,0.000806132629125656
 炭,0.00080465292558074
水,0.00080465292558074
 石油,0.0008040040265768766
 石炭,0.0008040040265768766
澤,0.0008029798763376409
 図形,0.0008009956223914558
 蒸,0.0008006623829714954
報,0.0007980128036274518
 感染,0.0007946942529770011
 リーディング,0.0007944293379938851
 赤い,0.0007936754723040151
 実用,0.0007913223966833618
 ph,0.0007905683569017875
 同級,0.0007903662626631558
 部屋,0.0007899708628732091
 結論,0.0007892550202086568
ェ,0.000788358913268894
 簡易,0.000788358913268894
 エフ,0.000788358913268894
 議,0.0007879586670868343
V,0.0007857267768249567
 27,0.0007848521927371621
 妄想,0.00078238220885396
 盆,0.0007821132355217316
 明け,0.0007821132355217316
 優しく,0.0007806846378617046
切,0.0007795695587841423
 識別,0.0007790420204401016
 定理,0.0007785505476300084
ふ,0.0007757600974125739
 オペレーション,0.0007756787041823069
 伴い,0.0007727256169848478
na,0.0007706788528394305
 b,0.0007700141871594888
 やさ,0.0007685973871536058
 レッド,0.0007678600959479809
インター,0.0007678600959479809
ッド,0.0007674196105323393
 舞台,0.0007670287741348147
ual,0.0007665888019057293
a,0.0007656971427433763
 工作,0.000765623090647594
 級数,0.0007655621157027781
 主役,0.0007650402424737861
we,0.0007644241099390611
 セン,0.0007643650111979011
 反し,0.0007614889182150364
 階,0.0007614086207468063
 re,0.00076136337675747
 豆,0.0007597715419627547
 アプリ,0.0007591618947934954
 プレイ,0.0007579471227169657
 直,0.0007569921665411237
 輪,0.0007569236135980636
 対数,0.0007566999847767875
 腰,0.0007562657119706273
 合計,0.0007556652708444744
コン,0.0007550674450761049
 課程,0.0007545409734395059
 議会,0.0007543947431258857
 OB,0.0007531573355663568
 直近,0.0007528532235147921
 下っ,0.0007526660338044167
 侵害,0.0007507667178288102
っち,0.0007505905264810829
 たた,0.0007505707908421755
 反射,0.0007500489009544253
ょ,0.000749516572492818
 少数,0.000748198762160138
 江,0.0007479592611952151
 野,0.0007474209269275889
 左側,0.0007468715775758028
く,0.0007467199066049623
コー,0.0007453101067429703
 因子,0.0007446444088077926
テン,0.000744328408356945
 ベー,0.0007438126485794783
ラリー,0.00074364198371768
 キャピ,0.00074364198371768
 眺め,0.0007420764986069544
 農薬,0.0007414261344820261
 ー,0.000741327840116786
 努める,0.0007411973441448036
 線路,0.0007409027311950922
 低かっ,0.00073931908312452
 土屋,0.0007382854085915302
 帳,0.0007377678023961683
 躍,0.0007367610232904553
 蔵書,0.0007358738948823884
 許さ,0.0007352566899498925
 恵まれ,0.0007345059298519401
 批判,0.0007343416497673071
ファイル,0.0007310236833619519
 児童,0.0007306778570637107
 大川,0.0007306778570637107
 安く,0.0007300863098955875
邉,0.0007298227283172309
 渡,0.0007298227283172309
 ピン,0.0007298185058012182
左,0.0007288566557690501
 くせ,0.0007286180625669658
 種類,0.0007285846272257091
 不足,0.0007273645121095677
 バランス,0.0007259796887668161
ギュ,0.0007256573881022632
ラー,0.0007256573881022632
 絆,0.0007243368308991194
 特色,0.0007238207617774606
 合間,0.0007228583563119173
 ボ,0.0007217071167324641
 非,0.0007203484613758823
 潤滑,0.0007180621401982964
座,0.0007180439353895546
 ガンダム,0.0007179954695471926
 形作,0.0007171423640102148
 図り,0.0007161221400596166
 ひたすら,0.000715303342014439
 地層,0.0007147141732275486
 イラスト,0.0007139021109007755
 センサー,0.0007138043486823639
 携帯,0.0007133935976052239
 各種,0.0007133173767662212
 リサーチ,0.0007127995895038242
 素晴,0.000712234036877415
 強かっ,0.0007101537978520528
 長,0.0007100541702322468
 多種,0.000709084706613794
 走行,0.0007086499476145882
 あえて,0.0007083356031216681
入れる,0.0007063291973713106
 地盤,0.0007053309624704222
 コンビニ,0.0007050373824313283
ning,0.0007048876806669961
 Le,0.0007048875842739805
 辞め,0.0007042855570404553
 キット,0.0007041416751611089
 バイト,0.0007035950548015535
 音響,0.0007030874449163068
かっ,0.0007030734766370625
 筋肉,0.0007008167255359391
 立ち,0.000700650746549519
 動かさ,0.0007002467346390518
 向い,0.0006998316444826849
 毛,0.00069972756318748
 もともと,0.0006996909718917671
 要し,0.0006996364099904895
 未熟,0.0006987718765748755
 マネジメント,0.0006981084602670651
ド,0.0006977524692660715
 良好,0.0006969755360916014
 組ま,0.00069625336277966
 ティ,0.0006945233326405287
 インタビュー,0.0006943594780750573
 マス,0.0006931817624717951
 さい,0.0006924246263224632
 虚,0.0006914597470313311
 面接,0.0006913769589748953
 サマ,0.0006906693452037871
 湿,0.0006900710868649185
ゴリ,0.0006894166845447034
アウト,0.0006889115320518613
 web,0.0006886964279734863
 裁判,0.0006883915028630996
 キーボード,0.0006882443750520724
 アルゴ,0.0006867241463623941
ドゥー,0.0006867241463623941
 波,0.0006862418248728626
 稼ぐ,0.0006850624307324842
 公害,0.0006846613358966139
 回収,0.0006819219223089567
かえ,0.000681450532283634
 ふり,0.000681450532283634
取,0.0006793992491673273
 フリー,0.0006790540384448761
 進級,0.0006781088886782527
 ぶり,0.0006779056976324358
 HC,0.0006778515314316733
 ラ,0.0006769439217668362
 主張,0.000676820415373633
 合い,0.0006753629882808741
 読み上げ,0.00067202711943537
 通,0.0006718545167435271
 列,0.0006703398539684713
章,0.0006702317179131191
 篠,0.000670066918246448
倉,0.000670066918246448
 DC,0.0006693000689318757
ラル,0.0006689581951855607
 洋画,0.0006674870965071023
 漏れ,0.0006669999565929174
 主流,0.0006668079763734609
 輪郭,0.0006666422123089433
着く,0.0006654798635281622
 慣性,0.0006651110015809536
 恐れ,0.0006646892978290001
 エレクトロニクス,0.0006639054045081139
 いじ,0.0006625689263458903
 モノ,0.0006619411516077777
散,0.0006618424842671819
 コマンド,0.0006601228516798091
 研究,0.0006592710144720718
 屈,0.000658156699500978
強,0.000658156699500978
 刺激,0.000658120764398776
 RA,0.0006577935901361303
 ビール,0.0006561493351064226
 子音,0.0006560397450812161
 母音,0.0006560397450812161
 競技,0.0006559842729865984
 講和,0.0006556244334205985
 壊し,0.0006555838335771114
el,0.0006550149724074301
 セキュリティ,0.0006531000541803811
 ホワイト,0.0006528202810573759
 人工,0.0006526703764941537
 短く,0.0006504072792573549
 引き続き,0.0006503440378802463
 カナダ,0.0006494791634295404
 励,0.0006488614918068061
 うん,0.0006480895099230111
 開い,0.0006479304015308365
離,0.0006473639514297247
 電圧,0.0006473531202691616
 循環,0.0006463452300522476
 過ご,0.0006458205382860437
 残り,0.0006454361109366589
もの,0.000644213583322019
 摩擦,0.000643927830617141
 体裁,0.0006438651565282095
 モーメント,0.0006437443662434816
 ほしい,0.0006430062300623903
 八,0.0006414696261727888
 m,0.0006408959239152166
 アイデア,0.0006402157766921124
 死,0.0006401263526640832
 一連,0.0006399211221529791
 畔,0.0006389026530086994
 国府,0.0006389026530086994
 職,0.0006386596940738052
 間に合わ,0.0006362526242058522
 オーラ,0.0006349474489171472
 底,0.0006341510452330112
 線形,0.0006339833665275789
 超える,0.0006325406720861793
 丸山,0.0006320899701677263
 e,0.0006313525620584903
 リスク,0.0006302991532720625
プラス,0.0006300911730663343
 部品,0.0006296845951419399
 まわり,0.000629249647767448
 就職,0.0006289949292779834
 球技,0.0006283120765147032
唱,0.0006283035036176443
 難しかっ,0.0006279408433723036
 かえ,0.000627726981479851
 鋭く,0.000627555530625342
 クリア,0.000627367294732308
 年々,0.0006271384481806308
 ストーリー,0.0006267494754865766
 すご,0.0006265598554780679
 創,0.0006252868019754087
 起源,0.0006251994703963467
 遣,0.0006235793332685238
 匂い,0.0006230021826922894
 特殊,0.0006229841383174062
 比重,0.0006227431969252766
 取り残さ,0.0006220486097101292
 代数,0.0006219487736106299
 脳,0.0006214793387066916
 証明,0.0006214105388722799
 可愛,0.0006205327867064625
 オーバー,0.0006201371143106371
 ブログ,0.0006195889436639845
 賄,0.0006195761379785836
 CG,0.0006169231830143576
h,0.0006167388920094465
 面白,0.0006164855388642182
 財務,0.0006159861756932645
ボード,0.0006146256460281145
ゃ,0.0006141746199833884
 休憩,0.0006137266722156333
 te,0.0006123682888121725
 ミリ,0.0006119166542078604
 久,0.0006109290847814878
ティカ,0.0006108094157912491
 実効,0.0006088223308324814
 芽,0.0006080072198528796
切る,0.0006067619956172022
 ロボット,0.0006061356621127884
 すぎ,0.0006054296566061909
 分散,0.0006043792806619735
 会,0.0006043118332136751
 ノイズ,0.0006040435426171606
 戦国,0.0006034184480085969
 おし,0.0006027206291037146
 丁寧,0.0006026892202852654
 伺,0.0006026793550853128
 特性,0.0006018224794520627
 制作,0.0006013698028133008
 ありが,0.0006011838997931822
 右,0.0006011043442413211
 シャ,0.0006011030391642922
 偏り,0.0005987968622884225
 綴,0.0005979442503303289
 意志,0.0005969561860842658
 団結,0.0005955627555589945
 標準,0.0005953066574875265
 辛,0.0005949401055291427
 工場,0.0005936371706229004
 残念,0.0005924534702117212
らい,0.0005924029330327134
 上手,0.000592260653163747
プス,0.0005920560844242573
 シナ,0.0005920560844242573
 レジ,0.0005919197405333265
 四,0.0005918852017600641
 Eng,0.0005912206201792536
 スマート,0.0005906766455154866
 フォン,0.0005906766455154866
 吉田,0.0005906009839322648
 緊張,0.0005898441571439035
 就い,0.0005891456991887146
 愛,0.0005889050052219042
 軌跡,0.0005886860017199069
 堂々,0.0005879726165401404
 プレゼンテーション,0.0005870906766193842
パー,0.0005861364546257795
 ビット,0.0005860451339585234
 まったく,0.0005858166534845945
 なくなり,0.0005854459396827394
 辻,0.0005853306502103806
 やす,0.000585189548007232
 #,0.000585116113683454
 一体,0.0005843022372573614
 プリント,0.0005838011425059599
 蓄え,0.0005835695919813588
 メンバー,0.0005825445856573769
 及ぼ,0.0005818777717649937
処,0.0005809851493923214
 ヤコ,0.000580810708925128
 進展,0.0005803368703433962
 おはよう,0.0005802920354832697
授,0.0005802199117461257
 並行,0.0005800792132504284
 振り,0.0005799967888003541
 雰囲気,0.0005798646242547584
 ソフトウェア,0.0005794969775129599
 広がっ,0.000579229898844205
 BGM,0.000579196261242032
 ふさわしい,0.0005789932329207659
 山,0.0005782119741886396
 伝達,0.0005778003202673668
 判別,0.0005773265147581697
ema,0.0005771221536309319
ica,0.0005771221536309319
ath,0.0005771221536309318
 抜く,0.0005760570881344999
 移動,0.0005755091415323548
 稼い,0.0005749158373513414
 かかわり,0.000574911442589787
 物語,0.0005740959459217265
 兼ね,0.0005732112715935361
 ショット,0.0005719800537917763
 定まっ,0.0005713665814255364
ベーション,0.0005710688759569335
分け,0.0005707531303132423
 アーカイブ,0.0005706948286388069
 me,0.0005698790789358926
 意義,0.0005698495854979933
 ログ,0.0005697307761120437
搬,0.000569650070055535
 洋,0.0005692466377065731
 東西,0.0005692466377065731
 出会,0.0005687719805455698
am,0.0005683127128442175
 ありがとう,0.0005680972512812724
 見い,0.0005678199715835017
 しばしば,0.0005675977921774708
 マグネシウム,0.0005655632412526757
 銅,0.0005655632412526757
 チタン,0.0005655632412526757
クタ,0.0005654361018409522
 韓国,0.0005648549927992487
 力学,0.0005642965925728602
 先行,0.0005640345157007687
圧,0.0005640000648175677
 製造,0.0005634876536829102
 なき,0.0005615403060801327
" """,0.0005602928914027515
 炎,0.000559685375335832
 迷,0.0005596620330543497
 微分,0.0005595425562414761
 Ge,0.0005591738570979174
 契機,0.0005589540729278288
 キリ,0.0005588517513360717
 −,0.0005587117047980428
 名乗る,0.0005579240387305617
しかっ,0.0005578679305029626
oto,0.000557500375049548
 Ad,0.0005574371197207691
obe,0.0005574371197207691
 文法,0.00055693135881294
籍,0.0005566453829258807
 遊び,0.0005563223294686686
 反論,0.0005562377038348873
en,0.0005557051618575078
ト,0.0005556251756410045
 フィードバック,0.000555200272234515
 計測,0.0005547317670959807
 起,0.0005547166801989079
 レー,0.0005545487725971891
リード,0.0005542100989259779
われ,0.0005536241551453713
から,0.0005534167285077274
 Java,0.0005528379983784177
 合っ,0.0005527835472371618
ンス,0.000552735089037854
 工業,0.0005524729868791094
 体感,0.0005515944487655772
 途切れ,0.0005515893461489225
 発想,0.0005509153822306208
 プリン,0.000549925508109329
蔭,0.0005479787942022085
 古い,0.0005475651326748819
AD,0.0005471856278283371
i,0.0005460075811311984
 引き出し,0.0005452581332767917
項,0.0005448002193588763
 募集,0.0005448002193588763
 k,0.0005438135645163947
 育てる,0.0005436385310426585
 or,0.0005436156804745014
 ネタ,0.0005434810891048543
 消し,0.0005425050621852279
se,0.0005419018986419653
 GDP,0.0005414466140791774
 デジタル,0.0005409148928835038
