word,mean_shap,abs_mean_shap,count,category,sentiment_type
それ,0.007143188066671,0.0098484563774783,83.0,その他,ポジティブ
色々,0.0071396364555017,0.0135381773894841,35.0,その他,ポジティブ
感じ,0.0071384421992808,0.0130153508748214,143.0,その他,ポジティブ
は,0.0071316062706374,0.0084208845909739,1989.0,その他,ポジティブ
調べ,0.0071102175966528,0.0110265799144706,41.0,その他,ポジティブ
工業,0.0071014436081969,0.0071014436081969,5.0,その他,ポジティブ
行う,0.0070803007288503,0.0098633281252517,79.0,その他,ポジティブ
切,0.0070660185200116,0.0111675231787558,6.0,その他,ポジティブ
テーマ,0.0070599018887656,0.0087131891489864,12.0,その他,ポジティブ
ワーク,0.0070536597017295,0.0089528950936801,6.0,その他,ポジティブ
だん,0.0070260010446057,0.0102077280304399,6.0,その他,ポジティブ
やっ,0.0070158113223675,0.0087037306030666,71.0,その他,ポジティブ
発揮,0.0069857583687147,0.0069857583687147,8.0,その他,ポジティブ
目,0.0069840700440922,0.0086741854939113,25.0,その他,ポジティブ
し,0.0069642186155637,0.0086608596211277,2070.0,その他,ポジティブ
話し,0.0069630089760333,0.0158364886440754,39.0,その他,ポジティブ
違い,0.0069601986307373,0.0096263197502833,24.0,その他,ポジティブ
絶対,0.0069574836165126,0.0118311365847603,24.0,その他,ポジティブ
もの,0.006944384065928,0.0093288618045361,121.0,その他,ポジティブ
関数,0.006942151607518,0.0090477255432688,8.0,その他,ポジティブ
必須,0.0068938443881471,0.0072658544084752,12.0,その他,ポジティブ
多かった,0.0068816152795937,0.0119846355477142,46.0,その他,ポジティブ
新型,0.0068703224366145,0.0152119257014164,5.0,その他,ポジティブ
海外,0.0068541827804438,0.0083724816231551,8.0,その他,ポジティブ
憲法,0.0068179886304654,0.0118937298934253,29.0,その他,ポジティブ
論理,0.0067858389807316,0.0079048671949416,15.0,その他,ポジティブ
そして,0.0067848258915989,0.0072787320618026,24.0,その他,ポジティブ
まで,0.006756126533828,0.0112901085539408,205.0,その他,ポジティブ
入れ,0.0067278864013011,0.0107537233850841,10.0,その他,ポジティブ
確率,0.0066980222072743,0.0109083774586906,8.0,その他,ポジティブ
読み,0.0066933620503063,0.0087588172201605,21.0,その他,ポジティブ
英文,0.0066931561753638,0.0081062627347516,6.0,その他,ポジティブ
友達,0.0066715758345448,0.0130906336371611,35.0,その他,ポジティブ
on,0.0066689146365711,0.0091806798623616,6.0,その他,ポジティブ
地理,0.0066602355246476,0.0092252333577982,13.0,その他,ポジティブ
作っ,0.0066112752014669,0.0102549891723538,25.0,その他,ポジティブ
無かった,0.0065867996951177,0.0106982166818731,5.0,その他,ポジティブ
室,0.0065827818502649,0.0139104406498204,37.0,その他,ポジティブ
過去,0.0065614340243764,0.0086687855514141,19.0,その他,ポジティブ
さん,0.0065603607931675,0.0069174608967371,88.0,その他,ポジティブ
戸惑,0.0065505547168464,0.0070309490745583,9.0,その他,ポジティブ
し,0.006542019916202,0.0075861246784274,62.0,その他,ポジティブ
単語,0.0065097566100988,0.0121057958787138,57.0,その他,ポジティブ
ながら,0.0065097284755046,0.0111260054118231,138.0,その他,ポジティブ
科,0.0064766680797298,0.0069971025867822,12.0,その他,ポジティブ
操作,0.0064134270969252,0.0095785385255348,9.0,その他,ポジティブ
かけ,0.0063960521559096,0.0073113705755389,16.0,その他,ポジティブ
第,0.0063790856938698,0.0080513211554324,7.0,その他,ポジティブ
系,0.0063729576401421,0.0079732166799174,22.0,その他,ポジティブ
一,0.0063583530654028,0.0082656209499012,113.0,その他,ポジティブ
たくさん,0.0063328403766858,0.0113471023845844,65.0,その他,ポジティブ
大きな,0.0063303711443228,0.008218707880749,7.0,難しさ・複雑さ,ポジティブ
状況,0.0063223426840273,0.0085934866142011,19.0,その他,ポジティブ
練習,0.0063091967080222,0.0146266797249402,44.0,その他,ポジティブ
言う,0.0063050528486504,0.0081035200863273,6.0,その他,ポジティブ
ニング,0.0062923090788602,0.0110514781282063,26.0,その他,ポジティブ
すら,0.0062524051471276,0.0124648854430233,6.0,その他,ポジティブ
がん,0.0062407228998771,0.0102259135839111,12.0,その他,ポジティブ
内容,0.0062339043581614,0.0112458656653805,463.0,その他,ポジティブ
願っ,0.0062018325822461,0.0063612075952729,8.0,その他,ポジティブ
改めて,0.0061962181217056,0.0131641075653529,23.0,その他,ポジティブ
c,0.0061909300153881,0.006742118782616,6.0,その他,ポジティブ
自ら,0.0061689417285379,0.0061689417285379,10.0,その他,ポジティブ
利用,0.0061414553782419,0.0083467481216252,12.0,その他,ポジティブ
疑問,0.0061366404306076,0.0063298228293994,17.0,その他,ポジティブ
点,0.0061170671351535,0.0106137063349938,60.0,その他,ポジティブ
先輩,0.0060763320856379,0.0158826681968524,25.0,その他,ポジティブ
積み重ね,0.0060715617640653,0.0081786949609977,7.0,その他,ポジティブ
かけ,0.0060390685510355,0.0127160007890779,5.0,その他,ポジティブ
等,0.0060342597049179,0.016018779345746,27.0,その他,ポジティブ
だけ,0.0060255861048868,0.0098135066660623,110.0,その他,ポジティブ
起き,0.006008297038079,0.0061770676643391,8.0,その他,ポジティブ
簡単,0.0060011319285353,0.0094583758432925,24.0,その他,ポジティブ
卒,0.0059986816467327,0.0082235489344384,11.0,その他,ポジティブ
行き,0.005997567329212,0.0060916939597865,10.0,その他,ポジティブ
行け,0.005997165540999,0.0092907896534314,7.0,その他,ポジティブ
性,0.0059814006040353,0.0084101895265895,57.0,その他,ポジティブ
書か,0.0059742957024633,0.0073363889323167,10.0,その他,ポジティブ
合っ,0.0059695144159595,0.0076173868789716,6.0,その他,ポジティブ
担当,0.0059508799556978,0.0063623615458608,6.0,その他,ポジティブ
公式,0.0059489007691499,0.0117393745959158,43.0,その他,ポジティブ
勉強,0.0059484146085465,0.0144137853483178,215.0,その他,ポジティブ
ゼミ,0.0059446085582418,0.0084808783097039,11.0,その他,ポジティブ
対し,0.0059339062079142,0.0108209054993489,21.0,その他,ポジティブ
多々,0.0059316959714478,0.0072208537753499,7.0,その他,ポジティブ
「,0.0059312908028812,0.0060653559757869,59.0,その他,ポジティブ
求め,0.0059248427780686,0.0059248427780686,10.0,その他,ポジティブ
増やし,0.0059097049169646,0.0082974868059206,8.0,その他,ポジティブ
it,0.0058978611194707,0.0095012457871556,23.0,その他,ポジティブ
張っ,0.005864093753449,0.0106655657637465,175.0,その他,ポジティブ
ずつ,0.0058551041617818,0.0087622308847053,22.0,その他,ポジティブ
み,0.0058272013893339,0.0096939333660863,59.0,その他,ポジティブ
まだ,0.0058167292665028,0.0076852936043457,17.0,その他,ポジティブ
解き,0.0058133075827859,0.0082765383729456,45.0,その他,ポジティブ
ら,0.0058054156110469,0.0058922385261433,17.0,その他,ポジティブ
ミス,0.0057901582243092,0.0095030831814338,11.0,その他,ポジティブ
体育,0.0057701713534957,0.0093352709318423,7.0,その他,ポジティブ
手,0.0057433236307286,0.0078086925631094,15.0,その他,ポジティブ
概,0.0057176969271495,0.0064878702537498,6.0,その他,ポジティブ
化,0.0056818195274147,0.0078194953547505,14.0,その他,ポジティブ
作ら,0.0056385041296784,0.0081047957718005,6.0,その他,ポジティブ
次,0.0056321319897196,0.0103914359403483,34.0,その他,ポジティブ
負担,0.0056126721167917,0.0085280341459951,7.0,負担・圧迫,ポジティブ
有機,0.0055786407895842,0.0082805670190282,6.0,その他,ポジティブ
か,0.0055454100400782,0.0112140463738965,9.0,その他,ポジティブ
履修,0.0055374883017487,0.0146762360035962,73.0,その他,ポジティブ
希望,0.0055360442938762,0.0056885143249019,6.0,その他,ポジティブ
も,0.0055343708227155,0.0056611386040458,5.0,その他,ポジティブ
役割,0.0055019571747314,0.0068315313099966,7.0,実用性,ポジティブ
その,0.0054363930498755,0.006984545799676,141.0,その他,ポジティブ
微,0.0053960466289676,0.0065167705646932,7.0,その他,ポジティブ
姿勢,0.0053940757246965,0.0080000026790337,7.0,その他,ポジティブ
おも,0.0053868494641085,0.0087264839888168,10.0,その他,ポジティブ
変更,0.0053803293196547,0.0065751662702171,8.0,改善要求,ポジティブ
",",0.0053774248450077,0.0053774248450077,8.0,その他,ポジティブ
読,0.005335812386356,0.0124698639141839,9.0,その他,ポジティブ
周り,0.0053274729677429,0.0110470850665834,23.0,その他,ポジティブ
」,0.0053215189826969,0.0064841499568067,78.0,その他,ポジティブ
発言,0.0053135092606328,0.008548371739951,10.0,その他,ポジティブ
各,0.0053087891195326,0.0087193743686695,19.0,その他,ポジティブ
年度,0.0053039313735828,0.0060585459843351,35.0,その他,ポジティブ
いき,0.0052969408215127,0.0074342224029072,84.0,その他,ポジティブ
みたい,0.0052290605999128,0.0056431221557633,11.0,その他,ポジティブ
増幅,0.0051981028176541,0.0051981028176541,6.0,その他,ポジティブ
守る,0.0051915270548003,0.0054785934941416,6.0,その他,ポジティブ
式,0.0051734070080437,0.0112116952382567,38.0,その他,ポジティブ
無い,0.0051712706165166,0.0107622608194519,11.0,その他,ポジティブ
下,0.0051653219662613,0.0091553424940179,6.0,その他,ポジティブ
際,0.0051451604126753,0.0085155537322565,31.0,その他,ポジティブ
つく,0.0051321156278034,0.0088187418486442,5.0,その他,ポジティブ
先生,0.0051291188281919,0.0127094894207366,302.0,その他,ポジティブ
フィードバック,0.0051034095121599,0.0051840931154606,9.0,その他,ポジティブ
り,0.0050970828087179,0.0076172395487197,80.0,その他,ポジティブ
一緒,0.0050930308724572,0.0064961249898058,9.0,その他,ポジティブ
Wor,0.00508727797499,0.0057859505474325,13.0,その他,ポジティブ
設け,0.0050720197815878,0.0113641502281829,13.0,その他,ポジティブ
日々,0.0050113867558992,0.0109833579092063,25.0,その他,ポジティブ
教養,0.0050051223952323,0.0054581884926717,7.0,その他,ポジティブ
把握,0.0049927787417366,0.0104609170703629,14.0,その他,ポジティブ
t,0.0049865718926513,0.007782004346801,8.0,その他,ポジティブ
進み,0.0049811558078223,0.0057074118731507,7.0,その他,ポジティブ
おら,0.0049607564845347,0.0098720570454437,6.0,その他,ポジティブ
取っ,0.0049423085608901,0.0077842306901099,45.0,その他,ポジティブ
策,0.0049316808464417,0.0077947047172658,7.0,その他,ポジティブ
大きく,0.004917607614166,0.0068573075097027,13.0,難しさ・複雑さ,ポジティブ
メール,0.0049094310037875,0.0057960399396348,9.0,その他,ポジティブ
軽,0.0049028121522184,0.0387042495543625,5.0,その他,ポジティブ
とき,0.0048907702552495,0.0092423816508526,67.0,その他,ポジティブ
思わ,0.004886704625278,0.008498124346867,12.0,その他,ポジティブ
勧め,0.004882514116721,0.0057298718522023,25.0,その他,ポジティブ
アンケート,0.0048811860476901,0.0124411722222338,43.0,その他,ポジティブ
遅れ,0.0048378755012284,0.0125315682386523,6.0,その他,ポジティブ
みな,0.0048343806113372,0.006377704421845,13.0,その他,ポジティブ
解,0.0048116900633501,0.0124105693540906,40.0,その他,ポジティブ
もらう,0.0047980658489345,0.0051965570887589,13.0,その他,ポジティブ
ら,0.0047970961625147,0.0051603998106949,32.0,その他,ポジティブ
目的,0.0047804194284039,0.007456537993055,12.0,その他,ポジティブ
げ,0.0047702826933428,0.0049791203057378,12.0,その他,ポジティブ
いた,0.0047309856401019,0.0055628049957226,7.0,その他,ポジティブ
こなし,0.0047065877028077,0.0072307939273322,13.0,その他,ポジティブ
制御,0.0046914014278357,0.0152926661034312,12.0,その他,ポジティブ
ご,0.0046891541929131,0.010233335926067,47.0,その他,ポジティブ
以降,0.0046857518550843,0.0072163547251211,9.0,その他,ポジティブ
アプリ,0.0046684495950103,0.0092464324019601,8.0,その他,ポジティブ
提示,0.0046642867370265,0.005439670807611,5.0,その他,ポジティブ
作成,0.0046468983955727,0.0080766209430921,59.0,その他,ポジティブ
質問,0.0046420130267017,0.0113128980414632,67.0,その他,ポジティブ
どんな,0.0046416621602444,0.0062665252879893,16.0,その他,ポジティブ
公開,0.0046209473656207,0.0054588598188039,6.0,その他,ポジティブ
気,0.0045791741724204,0.0112287757032812,92.0,その他,ポジティブ
相手,0.0045643914398335,0.0077130605482538,11.0,その他,ポジティブ
資料,0.0045541165901704,0.010217024676746,113.0,その他,ポジティブ
丁寧,0.0045459902430778,0.0159966960115907,97.0,わかりやすさ,ポジティブ
ず,0.0045442563631337,0.0112862053180753,152.0,その他,ポジティブ
ちょうど,0.0045276841061942,0.0138554091733177,10.0,その他,ポジティブ
図,0.0045189553499521,0.0086042562127199,17.0,その他,ポジティブ
が,0.0045058601691077,0.0072600818510788,5.0,その他,ポジティブ
年,0.0044774064240071,0.0059838608183646,29.0,その他,ポジティブ
すべて,0.0044651328800066,0.0083023470434161,10.0,その他,ポジティブ
物,0.0044542554854057,0.0085149120593017,28.0,その他,ポジティブ
最終,0.0044481121590168,0.0050099483715369,7.0,その他,ポジティブ
いっ,0.0044058748715447,0.0061626314631901,51.0,その他,ポジティブ
ま,0.0043822524210181,0.0105952285754774,13.0,その他,ポジティブ
ウイルス,0.0043738411639464,0.0103308288247677,5.0,その他,ポジティブ
込ん,0.0043665912861407,0.0076796042572303,5.0,その他,ポジティブ
分析,0.0043662250912478,0.0075570168536484,7.0,その他,ポジティブ
へ,0.0043389287126758,0.0069842295423773,48.0,その他,ポジティブ
つ,0.0043342379648469,0.0072747469103073,105.0,その他,ポジティブ
f,0.0043291560396283,0.0059441784000164,19.0,その他,ポジティブ
詰,0.0042934659831579,0.0087370270557065,7.0,その他,ポジティブ
為,0.0042909057395272,0.0090193262885473,19.0,その他,ポジティブ
よく,0.0042877425907151,0.0134922279983372,96.0,その他,ポジティブ
機械,0.0042795808671748,0.0064024582316273,21.0,その他,ポジティブ
答え,0.0042592721182281,0.0064908178618694,30.0,その他,ポジティブ
皆,0.0042584216104075,0.0050062733445339,69.0,その他,ポジティブ
ホ,0.0042407944718434,0.0065358076091797,5.0,その他,ポジティブ
仕方,0.0042264840660855,0.0073595931211958,25.0,その他,ポジティブ
いく,0.0042212112702116,0.0081951529775326,117.0,その他,ポジティブ
身体,0.0042202758934342,0.0065073745141107,23.0,その他,ポジティブ
主体,0.004212420223919,0.0054206595137691,24.0,その他,ポジティブ
解答,0.0042091721406483,0.0080601957260602,20.0,その他,ポジティブ
いけ,0.0041989100924183,0.0152317547099301,50.0,その他,ポジティブ
時代,0.0041858460964252,0.0051565956287745,21.0,その他,ポジティブ
よう,0.004180488618415,0.0093376471013325,458.0,その他,ポジティブ
増え,0.0041788686567389,0.0088628565761456,16.0,その他,ポジティブ
要望,0.0041676783929649,0.0056106387359549,11.0,その他,ポジティブ
一生,0.0041258361343352,0.0083712384160511,6.0,その他,ポジティブ
演習,0.0041007818616345,0.0115342617916749,116.0,その他,ポジティブ
ところ,0.004084377937561,0.0076931076162368,147.0,その他,ポジティブ
する,0.0040595531302791,0.0088729251187791,942.0,その他,ポジティブ
スライド,0.0040538296905307,0.013107207835421,75.0,その他,ポジティブ
多少,0.004036258907945,0.0109837753934698,8.0,その他,ポジティブ
出,0.0040294035765314,0.0093865350067036,79.0,その他,ポジティブ
=,0.0040233144294408,0.0063861890232426,8.0,その他,ポジティブ
今年,0.004007911516904,0.0042581694964004,10.0,その他,ポジティブ
電気,0.0039848439844397,0.0101088637544735,34.0,その他,ポジティブ
わけ,0.0039788469319782,0.0050126751928937,8.0,その他,ポジティブ
サポート,0.0039713452603582,0.0091680703462431,7.0,その他,ポジティブ
毎週,0.0039693071170089,0.0110764269416019,51.0,その他,ポジティブ
優しく,0.0039490014229765,0.0137575948234977,12.0,その他,ポジティブ
やる,0.0039263690080368,0.0091364513290155,58.0,その他,ポジティブ
やはり,0.0039231903878151,0.0039231903878151,5.0,その他,ポジティブ
なか,0.0039132463860744,0.0046525058883234,6.0,その他,ポジティブ
語彙,0.003862795702298,0.003862795702298,5.0,その他,ポジティブ
導,0.0038539124584882,0.0074287437052734,8.0,その他,ポジティブ
データ,0.0038438627413018,0.0089400338712783,11.0,その他,ポジティブ
学生,0.0038247298649463,0.0045292751936275,61.0,学習効果,ポジティブ
",",0.0038035926713913,0.0056249508782345,356.0,その他,ポジティブ
年,0.0037994872337525,0.0074814801456317,8.0,その他,ポジティブ
すれ,0.003779566173809,0.0077753549821325,36.0,その他,ポジティブ
部分,0.0037599665621624,0.0107631962361309,70.0,その他,ポジティブ
どれ,0.0037547827647357,0.0086228149775706,10.0,その他,ポジティブ
学校,0.0037300282682634,0.0058686101098525,9.0,学習効果,ポジティブ
以上,0.0037171409483059,0.0081007802353575,15.0,その他,ポジティブ
処理,0.0036942348493308,0.0065503057184966,15.0,その他,ポジティブ
言っ,0.0036503684614217,0.007115404786938,14.0,その他,ポジティブ
去,0.0036301665858204,0.0050117938610797,5.0,その他,ポジティブ
コンピューター,0.0036272658101855,0.0123967022015373,6.0,その他,ポジティブ
管理,0.0036217589223092,0.0086652665559818,12.0,その他,ポジティブ
たい,0.0036068352768238,0.0109567723399542,188.0,その他,ポジティブ
配布,0.003591501222096,0.0089150978882265,28.0,その他,ポジティブ
外,0.0035730413530804,0.0069319839587817,29.0,その他,ポジティブ
書い,0.0035711115287259,0.0076783808670881,55.0,その他,ポジティブ
友人,0.0035530728564481,0.0101037316645877,7.0,その他,ポジティブ
張り,0.0035284606021524,0.0083850785821475,42.0,その他,ポジティブ
限り,0.0035280192891958,0.0037613716917702,6.0,その他,ポジティブ
けれ,0.0035199160207572,0.0041391486089356,8.0,その他,ポジティブ
来,0.0035178293883814,0.0059983968590316,23.0,その他,ポジティブ
計算,0.0034831102300442,0.0097262445643255,71.0,その他,ポジティブ
成績,0.0034810835343775,0.0073031627410343,8.0,その他,ポジティブ
変わる,0.0034495491956477,0.0111498854283127,5.0,その他,ポジティブ
回答,0.0034458522176555,0.0160840228069774,54.0,その他,ポジティブ
話,0.0034412867860251,0.0122641246418204,166.0,その他,ポジティブ
書く,0.0034345854662737,0.0079783437639455,66.0,その他,ポジティブ
書,0.0034336588164074,0.0080121501199325,116.0,その他,ポジティブ
>,0.0034254921866285,0.0046289149784565,20.0,その他,ポジティブ
および,0.0034193206057297,0.0035330821833837,9.0,その他,ポジティブ
様,0.0033963433591907,0.0071427735434309,13.0,その他,ポジティブ
文法,0.0033902018883701,0.0141125587503147,26.0,その他,ポジティブ
話し合い,0.0033843960093994,0.0108182847563714,18.0,その他,ポジティブ
対策,0.003369105182719,0.0109213359212222,19.0,その他,ポジティブ
おか,0.0033634688439633,0.0069209670495183,10.0,その他,ポジティブ
さま,0.0033411294567169,0.004879015052485,8.0,その他,ポジティブ
なら,0.0033052596776713,0.0083429541300915,59.0,その他,ポジティブ
多く,0.0032898320715293,0.0103639694028869,166.0,その他,ポジティブ
後半,0.0032791526676698,0.0054631779678077,17.0,その他,ポジティブ
民法,0.0032780528781586,0.0138079673233733,8.0,その他,ポジティブ
量,0.0032762013191599,0.009285143157514,24.0,その他,ポジティブ
ま,0.003259212552778,0.005700082838215,26.0,その他,ポジティブ
ペア,0.0032521070118361,0.013089816383269,7.0,その他,ポジティブ
仕事,0.0032386852464696,0.008315488257358,10.0,その他,ポジティブ
ティ,0.0032109417214607,0.0032109417214607,7.0,その他,ポジティブ
置い,0.0031926567305365,0.0077244889179786,12.0,その他,ポジティブ
ワード,0.0031783664657268,0.0115147619566414,10.0,その他,ポジティブ
全て,0.0031674756915656,0.0046368876353227,13.0,その他,ポジティブ
科目,0.003154866049912,0.0094209347163519,62.0,その他,ポジティブ
当たり前,0.003150627046125,0.0053816101613587,7.0,その他,ポジティブ
でしょ,0.0031366680610862,0.0053010847757047,27.0,その他,ポジティブ
期,0.0031331335350563,0.0031483364607715,5.0,その他,ポジティブ
みる,0.0031223542110559,0.0107403018103144,19.0,その他,ポジティブ
解,0.0030928797043868,0.0058211972599175,7.0,その他,ポジティブ
分から,0.0030904799311252,0.0101834041319404,84.0,理解困難,ポジティブ
ュ,0.0030751913642374,0.0052116042292114,26.0,その他,ポジティブ
使う,0.003072005789079,0.0115363038638488,30.0,その他,ポジティブ
製,0.0030676326342262,0.0080432244859156,13.0,その他,ポジティブ
江戸,0.0030654357047751,0.0064082089345902,5.0,その他,ポジティブ
習慣,0.0030567103900206,0.0094112836205956,14.0,その他,ポジティブ
臨ん,0.0030165496293442,0.0037732953089538,8.0,その他,ポジティブ
前,0.0029912828448582,0.0099612380775311,58.0,その他,ポジティブ
全,0.0029737698996541,0.0047116577743508,12.0,その他,ポジティブ
相談,0.0029671667518945,0.0159869557808102,16.0,その他,ポジティブ
ん,0.002941431690565,0.0069967322246135,16.0,その他,ポジティブ
ルール,0.0029240083018379,0.0090939580161062,5.0,その他,ポジティブ
実施,0.0029216185084169,0.0034598420216462,21.0,その他,ポジティブ
行く,0.0029029672029234,0.0117929186405187,9.0,その他,ポジティブ
習,0.0028992195510812,0.0108718356318752,711.0,その他,ポジティブ
前提,0.0028787384367855,0.0067708604697794,7.0,その他,ポジティブ
そこ,0.0028657596864175,0.0050206669984685,35.0,その他,ポジティブ
せる,0.0028571463624109,0.0141129876267277,26.0,その他,ポジティブ
とり,0.0028560721884252,0.0077183069299296,28.0,その他,ポジティブ
1,0.0028100696530961,0.0073602060178343,116.0,その他,ポジティブ
選択,0.0028079893068024,0.0126303977378179,12.0,その他,ポジティブ
改善,0.00274470962704,0.0078220463086845,32.0,改善要求,ポジティブ
発音,0.0026881151588232,0.0161854959596037,47.0,その他,ポジティブ
す,0.0026588618108763,0.0077041754895553,33.0,その他,ポジティブ
進行,0.0026283205116446,0.0055596133037477,6.0,その他,ポジティブ
落ち着い,0.0026211630770813,0.0048498892821481,5.0,その他,ポジティブ
訳,0.0025881618338254,0.0052328227414234,7.0,その他,ポジティブ
自,0.0025816939932132,0.0071289803761547,6.0,その他,ポジティブ
頭,0.0025746008052648,0.0032780371896207,5.0,その他,ポジティブ
),0.0025688435087727,0.0048282179196545,86.0,その他,ポジティブ
異なる,0.0025619671166271,0.0059228873200973,9.0,その他,ポジティブ
掛け,0.0025552333566504,0.0049595751991279,6.0,その他,ポジティブ
体,0.0025211488155036,0.0087531223933183,30.0,その他,ポジティブ
欠か,0.0025100954366431,0.0067567746105699,12.0,その他,ポジティブ
電,0.0025085014871472,0.0145874559983734,17.0,その他,ポジティブ
遠隔,0.0024967659458535,0.0079583047232588,28.0,その他,ポジティブ
題,0.0024813755945631,0.0109352454641376,43.0,その他,ポジティブ
音声,0.0024396220360364,0.0041405820679336,11.0,その他,ポジティブ
長,0.0023923904533148,0.0080919881511363,5.0,その他,ポジティブ
わから,0.0023915445316028,0.0098073406248126,70.0,理解困難,ポジティブ
覚える,0.0023802471737787,0.0101607555216097,33.0,その他,ポジティブ
図,0.002378971186912,0.0080114021584449,13.0,その他,ポジティブ
す,0.0023694953816514,0.0063516011824634,37.0,その他,ポジティブ
整理,0.0023652647608105,0.0113075827182668,10.0,その他,ポジティブ
焦,0.0023506633828801,0.0061629553317616,5.0,その他,ポジティブ
験,0.0023451902837526,0.0097461375265387,12.0,その他,ポジティブ
わ,0.0023395236799842,0.0045624783277162,5.0,その他,ポジティブ
自力,0.002310339562623,0.0050807165865853,5.0,その他,ポジティブ
必要,0.0023086506633332,0.0100241036769857,127.0,その他,ポジティブ
多,0.002246512821835,0.0062163329576934,9.0,その他,ポジティブ
沢山,0.0022400647264605,0.0063138606055872,14.0,その他,ポジティブ
→,0.00222228168788,0.0028706804694418,18.0,その他,ポジティブ
どう,0.0022027148158817,0.00573381627884,62.0,その他,ポジティブ
「,0.0021904899151275,0.0024038524158036,21.0,その他,ポジティブ
箇所,0.0021870149706153,0.00746709017126,5.0,その他,ポジティブ
入学,0.0021854716201882,0.00300231179764,7.0,学習効果,ポジティブ
書き,0.0021783301412011,0.009061473792506,54.0,その他,ポジティブ
予想,0.0021682483147499,0.0031273448755867,5.0,その他,ポジティブ
S,0.0021582943029768,0.0048860321611365,14.0,その他,ポジティブ
張る,0.0021543188798296,0.0070431819827236,12.0,その他,ポジティブ
板,0.0021471624650075,0.0083339094589973,8.0,その他,ポジティブ
つけ,0.0021211719480652,0.0135277181048924,41.0,その他,ポジティブ
を,0.0020740713252309,0.0076984630576561,4487.0,その他,ポジティブ
言わ,0.0020720975312879,0.0049756725578591,11.0,その他,ポジティブ
教員,0.0020295900227157,0.0048962887936848,10.0,その他,ポジティブ
要約,0.0020185237578213,0.0057523397857341,6.0,その他,ポジティブ
内,0.002010873389165,0.0063188055223001,44.0,その他,ポジティブ
ひと,0.0019608911923377,0.0036487399465649,10.0,その他,ポジティブ
比較,0.0019544483768965,0.0072095418256918,14.0,その他,ポジティブ
卒業,0.0019514439236363,0.0036944415960451,10.0,その他,ポジティブ
(,0.0019424767844406,0.0055956066060356,87.0,その他,ポジティブ
名前,0.0019180982289115,0.0045732385763022,6.0,その他,ポジティブ
付け,0.0018770386551012,0.0136070820916126,21.0,その他,ポジティブ
らしい,0.0018708573779439,0.0145631405457969,5.0,その他,ポジティブ
前期,0.0018468822602947,0.0106507362524346,35.0,その他,ポジティブ
日,0.0018414767485513,0.0077657102687511,63.0,その他,ポジティブ
程,0.0018380974541501,0.0050543919146654,15.0,その他,ポジティブ
機器,0.0018284410432379,0.0104820349425571,17.0,その他,ポジティブ
年間,0.0018249340188049,0.009663129744149,5.0,その他,ポジティブ
初回,0.0018066834637959,0.0020801496380643,5.0,機会・体験,ポジティブ
おい,0.0017981440978811,0.006550037605432,89.0,その他,ポジティブ
ケーション,0.0017931632436512,0.0058511491616459,6.0,その他,ポジティブ
自己,0.0017707251569266,0.0069553882885056,11.0,その他,ポジティブ
忘れ,0.0017692763478279,0.0100729749479222,119.0,その他,ポジティブ
しよ,0.0017597551302262,0.0026617088100364,36.0,その他,ポジティブ
適,0.0017593466488636,0.015646012273854,7.0,その他,ポジティブ
読,0.0017339787136733,0.005748931674437,6.0,その他,ポジティブ
課題,0.0017118141993622,0.0125530899404326,594.0,その他,ポジティブ
4,0.0017109412558561,0.0032964986026381,14.0,その他,ポジティブ
終わり,0.0017071156294655,0.0069183334155443,12.0,その他,ポジティブ
2,0.0017068142500344,0.0045672320989574,42.0,その他,ポジティブ
/,0.0016906507764468,0.0033136402567681,10.0,その他,ポジティブ
まる,0.0016834134184848,0.010799955460817,14.0,その他,ポジティブ
取る,0.0016827484765784,0.010378022361811,49.0,その他,ポジティブ
少ない,0.0016336980307846,0.0114689133615144,11.0,その他,ポジティブ
数字,0.0016164876474899,0.0047663709597795,7.0,その他,ポジティブ
達,0.0015924114049993,0.0053045450404169,6.0,その他,ポジティブ
回路,0.0015905943139904,0.0116613273352194,55.0,その他,ポジティブ
マ,0.0015507745396462,0.0070071104026283,5.0,その他,ポジティブ
配属,0.0014866509042753,0.0046288505906836,8.0,その他,ポジティブ
暗,0.0014820542512207,0.0096012745209946,22.0,その他,ポジティブ
先,0.0014790531807685,0.0089967437193853,26.0,その他,ポジティブ
ファイル,0.0014296907232584,0.0027696035354857,8.0,その他,ポジティブ
中学,0.0014012331615958,0.0057233523890317,5.0,学習効果,ポジティブ
常,0.0013786883617326,0.0072399639216371,7.0,その他,ポジティブ
しか,0.0013396719455487,0.0131672898248451,16.0,その他,ポジティブ
結,0.0012787147243216,0.013812362997917,11.0,その他,ポジティブ
準備,0.0012643860674551,0.0066697639875073,19.0,その他,ポジティブ
更に,0.0012599020533077,0.0046570502744304,13.0,その他,ポジティブ
3,0.0012284955455569,0.0044169347493005,37.0,その他,ポジティブ
苦戦,0.0011823065001408,0.0182870351604833,8.0,その他,ポジティブ
組,0.0011280010182661,0.0030617025588314,8.0,その他,ポジティブ
差,0.0011222192559736,0.0029086672160961,7.0,その他,ポジティブ
確実,0.0010979466121,0.0073415068514145,13.0,その他,ポジティブ
振動,0.0010482497566389,0.0011704358989471,5.0,その他,ポジティブ
こんな,0.0010446677801381,0.0028238924865719,9.0,その他,ポジティブ
自体,0.0010146873507134,0.0055006386701279,6.0,その他,ポジティブ
